word_id,arabic_word,subtoken_word,root,morphology,pos,lemma,verse_id,sura,ayah,word_position
39230,سبحوا,سَبِّحُ,سبح,IMPV|VF:2|2MP,V,سَبَّحَ,2261,19,11,9
39234,خذ,خُذِ,أخذ,IMPV|VF:1|2MS,V,أَخَذَ,2262,19,12,2
39261,واذكر,ٱذْكُرْ,ذكر,IMPV|VF:1|2MS,V,ذَكَرَ,2266,19,16,1
39353,وهزى,هُزِّ,هزز,IMPV|VF:1|2FS,V,هُزِّ,2275,19,25,1
39361,فكلى,كُلِ,أكل,IMPV|VF:1|2FS,V,أَكَلَ,2276,19,26,1
39362,واشربى,ٱشْرَبِ,شرب,IMPV|VF:1|2FS,V,شَرِبَ,2276,19,26,2
39363,وقرى,قَرِّ,قرر,IMPV|VF:1|2FS,V,تَقَرَّ,2276,19,26,3
39370,فقولى,قُولِ,قول,IMPV|VF:1|2FS,V,قالَ,2276,19,26,10
39467,كن,كُن,كون,IMPV|VF:1|FAM:كَان|2MS,V,كانَ,2285,19,35,15
39473,فاعبدوه,ٱعْبُدُ,عبد,IMPV|VF:1|2MP,V,عَبَدَ,2286,19,36,5
39488,اسمع,أَسْمِعْ,سمع,IMPV|VF:4|2MS,V,أَسْمَعَ,2288,19,38,1
39490,وابصر,أَبْصِرْ,بصر,IMPV|VF:4|2MS,V,أَبْصَرَ,2288,19,38,3
39499,وانذرهم,أَنذِرْ,نذر,IMPV|VF:4|2MS,V,أَنذَرَ,2289,19,39,1
39519,واذكر,ٱذْكُرْ,ذكر,IMPV|VF:1|2MS,V,ذَكَرَ,2291,19,41,1
39551,فاتبعنى,ٱتَّبِعْ,تبع,IMPV|VF:8|2MS,V,اتَّبَعَ,2293,19,43,10
39585,واهجرنى,ٱهْجُرْ,هجر,IMPV|VF:1|2MS,V,اهْجُرْ,2296,19,46,11
39634,واذكر,ٱذْكُرْ,ذكر,IMPV|VF:1|2MS,V,ذَكَرَ,2301,19,51,1
39658,واذكر,ٱذْكُرْ,ذكر,IMPV|VF:1|2MS,V,ذَكَرَ,2304,19,54,1
39678,واذكر,ٱذْكُرْ,ذكر,IMPV|VF:1|2MS,V,ذَكَرَ,2306,19,56,1
39795,فاعبده,ٱعْبُدْ,عبد,IMPV|VF:1|2MS,V,عَبَدَ,2315,19,65,6
39796,واصطبر,ٱصْطَبِرْ,صبر,IMPV|VF:8|2MS,V,اصْطَبِرْ,2315,19,65,7
39888,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2325,19,75,1
39893,فليمدد,لْ,,IMPV|PREF,P,ل,2325,19,75,6
40140,امكثوا,ٱمْكُثُ,مكث,IMPV|VF:1|2MP,V,مَكَثَ,2358,20,10,6
40160,فاخلع,ٱخْلَعْ,خلع,IMPV|VF:1|2MS,V,اخْلَعْ,2360,20,12,4
40168,فاستمع,ٱسْتَمِعْ,سمع,IMPV|VF:8|2MS,V,اسْتَمَعَ,2361,20,13,3
40178,فاعبدنى,ٱعْبُدْ,عبد,IMPV|VF:1|2MS,V,عَبَدَ,2362,20,14,8
40179,واقم,أَقِمِ,قوم,IMPV|VF:4|2MS,V,أَقامَ,2362,20,14,9
40220,القها,أَلْقِ,لقي,IMPV|VF:4|2MS,V,أَلْقَى,2367,20,19,2
40228,خذها,خُذْ,أخذ,IMPV|VF:1|2MS,V,أَخَذَ,2369,20,21,2
40234,واضمم,ٱضْمُمْ,ضمم,IMPV|VF:1|2MS,V,اضْمُمْ,2370,20,22,1
40249,اذهب,ٱذْهَبْ,ذهب,IMPV|VF:1|2MS,V,ذَهَبَ,2372,20,24,1
40256,اشرح,ٱشْرَحْ,شرح,IMPV|VF:1|2MS,V,شَرَحَ,2373,20,25,3
40259,ويسر,يَسِّرْ,يسر,IMPV|VF:2|2MS,V,يَسَّرَ,2374,20,26,1
40262,واحلل,ٱحْلُلْ,حلل,IMPV|VF:1|2MS,V,حَلَلْ,2375,20,27,1
40268,واجعل,ٱجْعَل,جعل,IMPV|VF:1|2MS,V,جَعَلَ,2377,20,29,1
40275,اشدد,ٱشْدُدْ,شدد,IMPV|VF:1|2MS,V,شَدَدْ,2379,20,31,1
40278,واشركه,أَشْرِكْ,شرك,IMPV|VF:4|2MS,V,أَشْرَكَ,2380,20,32,1
40307,اقذفيه,ٱقْذِفِ,قذف,IMPV|VF:1|2FS,V,قَذَفَ,2387,20,39,2
40310,فاقذفيه,ٱقْذِفِ,قذف,IMPV|VF:1|2FS,V,قَذَفَ,2387,20,39,5
40313,فليلقه,لْ,,IMPV|PREF,P,ل,2387,20,39,8
40364,اذهب,ٱذْهَبْ,ذهب,IMPV|VF:1|2MS,V,ذَهَبَ,2390,20,42,1
40372,اذهبا,ٱذْهَبَ,ذهب,IMPV|VF:1|2MD,V,ذَهَبَ,2391,20,43,1
40377,فقولا,قُولَ,قول,IMPV|VF:1|2D,V,قالَ,2392,20,44,1
40402,فاتياه,أْتِيَ,أتي,IMPV|VF:1|2MD,V,أَتَى,2395,20,47,1
40403,فقولا,قُولَ,قول,IMPV|VF:1|2D,V,قالَ,2395,20,47,2
40407,فارسل,أَرْسِلْ,رسل,IMPV|VF:4|2MS,V,أَرْسَلَ,2395,20,47,6
40481,كلوا,كُلُ,أكل,IMPV|VF:1|2MP,V,أَكَلَ,2402,20,54,1
40482,وارعوا,ٱرْعَ,رعي,IMPV|VF:1|2MP,V,رَعَ,2402,20,54,2
40514,فاجعل,ٱجْعَلْ,جعل,IMPV|VF:1|2MS,V,جَعَلَ,2406,20,58,4
40572,فاجمعوا,أَجْمِعُ,جمع,IMPV|VF:4|2MP,V,أَجْمَعُ,2412,20,64,1
40575,ائتوا,ٱئْتُ,أتي,IMPV|VF:1|2MP,V,أَتَى,2412,20,64,4
40595,القوا,أَلْقُ,لقي,IMPV|VF:4|2MP,V,أَلْقَى,2414,20,66,3
40616,والق,أَلْقِ,لقي,IMPV|VF:4|2MS,V,أَلْقَى,2417,20,69,1
40676,فاقض,ٱقْضِ,قضي,IMPV|VF:1|2MS,V,قَضَى,2420,20,72,11
40739,اسر,أَسْرِ,سري,IMPV|VF:4|2MS,V,أَسْرَى,2425,20,77,6
40741,فاضرب,ٱضْرِبْ,ضرب,IMPV|VF:1|2MS,V,ضَرَبَ,2425,20,77,8
40779,كلوا,كُلُ,أكل,IMPV|VF:1|2MP,V,أَكَلَ,2429,20,81,1
40906,فاتبعونى,ٱتَّبِعُ,تبع,IMPV|VF:8|2MP,V,اتَّبَعَ,2438,20,90,14
40907,واطيعوا,أَطِيعُ,طوع,IMPV|VF:4|2MP,V,أَطاعَ,2438,20,90,15
40968,فاذهب,ٱذْهَبْ,ذهب,IMPV|VF:1|2MS,V,ذَهَبَ,2445,20,97,2
40982,وانظر,ٱنظُرْ,نظر,IMPV|VF:1|2MS,V,نَظَرَ,2445,20,97,16
41064,فقل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2453,20,105,4
41159,وقل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,2462,20,114,14
41161,زدنى,زِدْ,زيد,IMPV|VF:1|2MS,V,زادَ,2462,20,114,16
41177,اسجدوا,ٱسْجُدُ,سجد,IMPV|VF:1|2MP,V,سَجَدَ,2464,20,116,4
41243,اهبطا,ٱهْبِطَ,هبط,IMPV|VF:1|2MD,V,يَهْبِطُ,2471,20,123,2
41326,فاصبر,ٱصْبِرْ,صبر,IMPV|VF:1|2MS,V,صَبَرَ,2478,20,130,1
41330,وسبح,سَبِّحْ,سبح,IMPV|VF:2|2MS,V,سَبَّحَ,2478,20,130,5
41341,فسبح,سَبِّحْ,سبح,IMPV|VF:2|2MS,V,سَبَّحَ,2478,20,130,16
41364,وامر,أْمُرْ,أمر,IMPV|VF:1|2MS,V,أَمَرَ,2480,20,132,1
41367,واصطبر,ٱصْطَبِرْ,صبر,IMPV|VF:8|2MS,V,اصْطَبِرْ,2480,20,132,4
41408,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2483,20,135,1
41411,فتربصوا,تَرَبَّصُ,ربص,IMPV|VF:5|2MP,V,تَرَبَّصْ,2483,20,135,4
41471,فلياتنا,لْ,,IMPV|PREF,P,ل,2488,21,5,10
41491,فسـلوا,سْـَٔلُ,سأل,IMPV|VF:1|2MP,V,سَأَلَ,2490,21,7,8
41542,وارجعوا,ٱرْجِعُ,رجع,IMPV|VF:1|2MP,V,رَجَعَ,2496,21,13,3
41643,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2507,21,24,6
41644,هاتوا,هَاتُ,هات,IMPV|VF:1|2MP,V,هاتُ,2507,21,24,7
41674,فاعبدون,ٱعْبُدُ,عبد,IMPV|VF:1|2MP,V,عَبَدَ,2508,21,25,15
41858,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2525,21,42,1
41903,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2528,21,45,1
42052,فاتوا,أْتُ,أتي,IMPV|VF:1|2MP,V,أَتَى,2544,21,61,2
42070,فسـلوهم,سْـَٔلُ,سأل,IMPV|VF:1|2MP,V,سَأَلَ,2546,21,63,6
42111,حرقوه,حَرِّقُ,حرق,IMPV|VF:2|2MP,V,حَرِّقُ,2551,21,68,2
42112,وانصروا,ٱنصُرُ,نصر,IMPV|VF:1|2MP,V,نَصَرَ,2551,21,68,3
42119,كونى,كُونِ,كون,IMPV|VF:1|FAM:كَان|2FS,V,كانَ,2552,21,69,3
42388,فاعبدون,ٱعْبُدُ,عبد,IMPV|VF:1|2MP,V,عَبَدَ,2575,21,92,8
42538,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2591,21,108,1
42551,فقل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2592,21,109,3
42580,احكم,ٱحْكُم,حكم,IMPV|VF:1|2MS,V,حَكَمَ,2595,21,112,3
42590,اتقوا,ٱتَّقُ,وقي,IMPV|VF:8|2MP,V,اتَّقَى,2596,22,1,3
42849,فليمدد,لْ,,IMPV|PREF,P,ل,2610,22,15,11
42854,ليقطع,لْ,,IMPV|PREF,P,ل,2610,22,15,16
42855,فلينظر,لْ,,IMPV|PREF,P,ل,2610,22,15,17
42965,وذوقوا,ذُوقُ,ذوق,IMPV|VF:1|2MP,V,ذاقُ,2617,22,22,10
43034,وطهر,طَهِّرْ,طهر,IMPV|VF:2|2MS,V,طَهَّرَ,2621,22,26,11
43040,واذن,أَذِّن,أذن,IMPV|VF:2|2MS,V,أَذَّنَ,2622,22,27,1
43069,فكلوا,كُلُ,أكل,IMPV|VF:1|2MP,V,أَكَلَ,2623,22,28,16
43071,واطعموا,أَطْعِمُ,طعم,IMPV|VF:4|2MP,V,أَطْعَمَ,2623,22,28,18
43077,وليوفوا,لْ,,IMPV|PREF,P,ل,2624,22,29,4
43079,وليطوفوا,لْ,,IMPV|PREF,P,ل,2624,22,29,6
43099,فاجتنبوا,ٱجْتَنِبُ,جنب,IMPV|VF:8|2MP,V,اجْتَنَبُ,2625,22,30,18
43103,واجتنبوا,ٱجْتَنِبُ,جنب,IMPV|VF:8|2MP,V,اجْتَنَبُ,2625,22,30,22
43164,اسلموا,أَسْلِمُ,سلم,IMPV|VF:4|2MP,V,أَسْلَمَ,2629,22,34,18
43165,وبشر,بَشِّرِ,بشر,IMPV|VF:2|2MS,V,بُشِّرَ,2629,22,34,19
43191,فاذكروا,ٱذْكُرُ,ذكر,IMPV|VF:1|2MP,V,ذَكَرَ,2631,22,36,10
43199,فكلوا,كُلُ,أكل,IMPV|VF:1|2MP,V,أَكَلَ,2631,22,36,18
43201,واطعموا,أَطْعِمُ,طعم,IMPV|VF:4|2MP,V,أَطْعَمَ,2631,22,36,20
43227,وبشر,بَشِّرِ,بشر,IMPV|VF:2|2MS,V,بُشِّرَ,2632,22,37,19
43390,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2644,22,49,1
43661,وادع,ٱدْعُ,دعو,IMPV|VF:1|2MS,V,دَعا,2662,22,67,11
43670,فقل,قُلِ,قول,IMPV|VF:1|2MS,V,قالَ,2663,22,68,3
43737,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2667,22,72,18
43753,فاستمعوا,ٱسْتَمِعُ,سمع,IMPV|VF:8|2MP,V,اسْتَمَعَ,2668,22,73,5
43810,اركعوا,ٱرْكَعُ,ركع,IMPV|VF:1|2MP,V,يَرْكَعُ,2672,22,77,4
43811,واسجدوا,ٱسْجُدُ,سجد,IMPV|VF:1|2MP,V,سَجَدَ,2672,22,77,5
43812,واعبدوا,ٱعْبُدُ,عبد,IMPV|VF:1|2MP,V,عَبَدَ,2672,22,77,6
43814,وافعلوا,ٱفْعَلُ,فعل,IMPV|VF:1|2MP,V,فَعَلَ,2672,22,77,8
43818,وجهدوا,جَٰهِدُ,جهد,IMPV|VF:3|2MP,V,جاهَدَ,2673,22,78,1
43850,فاقيموا,أَقِيمُ,قوم,IMPV|VF:4|2MP,V,أَقامَ,2673,22,78,33
43852,واتوا,ءَاتُ,أتي,IMPV|VF:4|2MP,V,آتَى,2673,22,78,35
43854,واعتصموا,ٱعْتَصِمُ,عصم,IMPV|VF:8|2MP,V,اعْتَصَمُ,2673,22,78,37
44034,اعبدوا,ٱعْبُدُ,عبد,IMPV|VF:1|2MP,V,عَبَدَ,2696,23,23,8
44075,فتربصوا,تَرَبَّصُ,ربص,IMPV|VF:5|2MP,V,تَرَبَّصْ,2698,23,25,7
44081,انصرنى,ٱنصُرْ,نصر,IMPV|VF:1|2MS,V,نَصَرَ,2699,23,26,3
44087,اصنع,ٱصْنَعِ,صنع,IMPV|VF:1|2MS,V,صَنَعُ,2700,23,27,4
44096,فاسلك,ٱسْلُكْ,سلك,IMPV|VF:1|2MS,V,سَلَكَ,2700,23,27,13
44123,فقل,قُلِ,قول,IMPV|VF:1|2MS,V,قالَ,2701,23,28,8
44131,وقل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,2702,23,29,1
44133,انزلنى,أَنزِلْ,نزل,IMPV|VF:4|2MS,V,أَنزَلَ,2702,23,29,3
44157,اعبدوا,ٱعْبُدُ,عبد,IMPV|VF:1|2MP,V,عَبَدَ,2705,23,32,6
44235,انصرنى,ٱنصُرْ,نصر,IMPV|VF:1|2MS,V,نَصَرَ,2712,23,39,3
44328,كلوا,كُلُ,أكل,IMPV|VF:1|2MP,V,أَكَلَ,2724,23,51,3
44331,واعملوا,ٱعْمَلُ,عمل,IMPV|VF:1|2MP,V,عَمِلَ,2724,23,51,6
44344,فاتقون,ٱتَّقُ,وقي,IMPV|VF:8|2MP,V,اتَّقَى,2725,23,52,8
44354,فذرهم,ذَرْ,وذر,IMPV|VF:1|2MS,V,يَذَرَ,2727,23,54,1
44610,قل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,2757,23,84,1
44620,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2758,23,85,3
44623,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2759,23,86,1
44633,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2760,23,87,3
44636,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2761,23,88,1
44652,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2762,23,89,3
44690,قل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,2766,23,93,1
44709,ادفع,ٱدْفَعْ,دفع,IMPV|VF:1|2MS,V,دَفَعْ,2769,23,96,1
44718,وقل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,2770,23,97,1
44737,ارجعون,ٱرْجِعُ,رجع,IMPV|VF:1|2MP,V,رَجَعَ,2772,23,99,8
44803,اخرجنا,أَخْرِجْ,خرج,IMPV|VF:4|2MS,V,أَخْرَجَ,2780,23,107,2
44810,اخسـوا,ٱخْسَـُٔ,خسأ,IMPV|VF:1|2MP,V,اخْسَأُ,2781,23,108,2
44822,فاغفر,ٱغْفِرْ,غفر,IMPV|VF:1|2MS,V,غَفَرَ,2782,23,109,9
44824,وارحمنا,ٱرْحَمْ,رحم,IMPV|VF:1|2MS,V,رَحِمَ,2782,23,109,11
44857,فسـل,سْـَٔلِ,سأل,IMPV|VF:1|2MS,V,سَأَلَ,2786,23,113,7
44905,وقل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,2791,23,118,1
44907,اغفر,ٱغْفِرْ,غفر,IMPV|VF:1|2MS,V,غَفَرَ,2791,23,118,3
44908,وارحم,ٱرْحَمْ,رحم,IMPV|VF:1|2MS,V,رَحِمَ,2791,23,118,4
44923,فاجلدوا,ٱجْلِدُ,جلد,IMPV|VF:1|2MP,V,اجْلِدُ,2793,24,2,3
44942,وليشهد,لْ,,IMPV|PREF,P,ل,2793,24,2,22
44973,فاجلدوهم,ٱجْلِدُ,جلد,IMPV|VF:1|2MP,V,اجْلِدُ,2795,24,4,9
45243,وليعفوا,لْ,,IMPV|PREF,P,ل,2813,24,22,16
45244,وليصفحوا,لْ,,IMPV|PREF,P,ل,2813,24,22,17
45334,ارجعوا,ٱرْجِعُ,رجع,IMPV|VF:1|2MP,V,رَجَعَ,2819,24,28,14
45335,فارجعوا,ٱرْجِعُ,رجع,IMPV|VF:1|2MP,V,رَجَعَ,2819,24,28,15
45360,قل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,2821,24,30,1
45375,وقل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,2822,24,31,1
45389,وليضربن,لْ,,IMPV|PREF,P,ل,2822,24,31,15
45445,وتوبوا,تُوبُ,توب,IMPV|VF:1|2MP,V,تابَ,2822,24,31,71
45453,وانكحوا,أَنكِحُ,نكح,IMPV|VF:4|2MP,V,تُنكِحُ,2823,24,32,1
45470,وليستعفف,لْ,,IMPV|PREF,P,ل,2824,24,33,1
45486,فكاتبوهم,كَاتِبُ,كتب,IMPV|VF:3|2MP,V,كاتِبُ,2824,24,33,17
45491,واتوهم,ءَاتُ,أتي,IMPV|VF:4|2MP,V,آتَى,2824,24,33,22
45883,قل,قُل,قول,IMPV|VF:1|2MS,V,قالَ,2844,24,53,8
45893,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2845,24,54,1
45894,اطيعوا,أَطِيعُ,طوع,IMPV|VF:4|2MP,V,أَطاعَ,2845,24,54,2
45896,واطيعوا,أَطِيعُ,طوع,IMPV|VF:4|2MP,V,أَطاعَ,2845,24,54,4
45954,واقيموا,أَقِيمُ,قوم,IMPV|VF:4|2MP,V,أَقامَ,2847,24,56,1
45956,واتوا,ءَاتُ,أتي,IMPV|VF:4|2MP,V,آتَى,2847,24,56,3
45958,واطيعوا,أَطِيعُ,طوع,IMPV|VF:4|2MP,V,أَطاعَ,2847,24,56,5
45976,ليستـذنكم,لِ,,IMPV|PREF,P,ل,2849,24,58,4
46027,فليستـذنوا,لْ,,IMPV|PREF,P,ل,2850,24,59,6
46124,فسلموا,سَلِّمُ,سلم,IMPV|VF:2|2MP,V,سَلَّمَ,2852,24,61,61
46168,فاذن,أْذَن,أذن,IMPV|VF:1|2MS,V,أَذِنَ,2853,24,62,29
46172,واستغفر,ٱسْتَغْفِرْ,غفر,IMPV|VF:10|2MS,V,اسْتَغْفَرَ,2853,24,62,33
46194,فليحذر,لْ,,IMPV|PREF,P,ل,2854,24,63,16
46303,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2861,25,6,1
46348,انظر,ٱنظُرْ,نظر,IMPV|VF:1|2MS,V,نَظَرَ,2864,25,9,1
46405,وادعوا,ٱدْعُ,دعو,IMPV|VF:1|2MP,V,دَعا,2869,25,14,6
46408,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2870,25,15,1
46656,اذهبا,ٱذْهَبَ,ذهب,IMPV|VF:1|2MD,V,ذَهَبَ,2891,25,36,2
46834,وجهدهم,جَٰهِدْ,جهد,IMPV|VF:3|2MS,V,جاهَدَ,2907,25,52,4
46884,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2912,25,57,1
46898,وتوكل,تَوَكَّلْ,وكل,IMPV|VF:5|2MS,V,تَوَكَّلْ,2913,25,58,1
46904,وسبح,سَبِّحْ,سبح,IMPV|VF:2|2MS,V,سَبَّحَ,2913,25,58,7
46925,فسـل,سْـَٔلْ,سأل,IMPV|VF:1|2MS,V,سَأَلَ,2914,25,59,15
46931,اسجدوا,ٱسْجُدُ,سجد,IMPV|VF:1|2MP,V,سَجَدَ,2915,25,60,4
46985,اصرف,ٱصْرِفْ,صرف,IMPV|VF:1|2MS,V,صَرَفَ,2920,25,65,4
47085,هب,هَبْ,وهب,IMPV|VF:1|2MS,V,وَهَبَ,2929,25,74,4
47092,واجعلنا,ٱجْعَلْ,جعل,IMPV|VF:1|2MS,V,جَعَلَ,2929,25,74,11
47109,قل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,2932,25,77,1
47191,ائت,ٱئْتِ,أتي,IMPV|VF:1|2MS,V,أَتَى,2942,26,10,6
47209,فارسل,أَرْسِلْ,رسل,IMPV|VF:4|2MS,V,أَرْسَلَ,2945,26,13,6
47220,فاذهبا,ٱذْهَبَ,ذهب,IMPV|VF:1|2MD,V,ذَهَبَ,2947,26,15,3
47225,فاتيا,أْتِيَ,أتي,IMPV|VF:1|2MD,V,أَتَى,2948,26,16,1
47227,فقولا,قُولَ,قول,IMPV|VF:1|2D,V,قالَ,2948,26,16,3
47233,ارسل,أَرْسِلْ,رسل,IMPV|VF:4|2MS,V,أَرْسَلَ,2949,26,17,2
47333,فات,أْتِ,أتي,IMPV|VF:1|2MS,V,أَتَى,2963,26,31,2
47367,ارجه,أَرْجِ,رجو,IMPV|VF:4|2MS,V,تُرْجِي,2968,26,36,2
47369,وابعث,ٱبْعَثْ,بعث,IMPV|VF:1|2MS,V,بَعَثَ,2968,26,36,4
47415,القوا,أَلْقُ,لقي,IMPV|VF:4|2MP,V,أَلْقَى,2975,26,43,4
47489,اسر,أَسْرِ,سري,IMPV|VF:4|2MS,V,أَسْرَى,2984,26,52,5
47539,اضرب,ٱضْرِب,ضرب,IMPV|VF:1|2MS,V,ضَرَبَ,2995,26,63,5
47572,واتل,ٱتْلُ,تلو,IMPV|VF:1|2MS,V,تَلَى,3001,26,69,1
47642,هب,هَبْ,وهب,IMPV|VF:1|2MS,V,وَهَبَ,3015,26,83,2
47645,والحقنى,أَلْحِقْ,لحق,IMPV|VF:4|2MS,V,أَلْحَقْ,3015,26,83,5
47647,واجعل,ٱجْعَل,جعل,IMPV|VF:1|2MS,V,جَعَلَ,3016,26,84,1
47653,واجعلنى,ٱجْعَلْ,جعل,IMPV|VF:1|2MS,V,جَعَلَ,3017,26,85,1
47658,واغفر,ٱغْفِرْ,غفر,IMPV|VF:1|2MS,V,غَفَرَ,3018,26,86,1
47766,فاتقوا,ٱتَّقُ,وقي,IMPV|VF:8|2MP,V,اتَّقَى,3040,26,108,1
47768,واطيعون,أَطِيعُ,طوع,IMPV|VF:4|2MP,V,أَطاعَ,3040,26,108,3
47780,فاتقوا,ٱتَّقُ,وقي,IMPV|VF:8|2MP,V,اتَّقَى,3042,26,110,1
47782,واطيعون,أَطِيعُ,طوع,IMPV|VF:4|2MP,V,أَطاعَ,3042,26,110,3
47823,فافتح,ٱفْتَحْ,فتح,IMPV|VF:1|2MS,V,فَتَحَ,3050,26,118,1
47827,ونجنى,نَجِّ,نجو,IMPV|VF:2|2MS,V,نَجَّى,3050,26,118,5
47869,فاتقوا,ٱتَّقُ,وقي,IMPV|VF:8|2MP,V,اتَّقَى,3058,26,126,1
47871,واطيعون,أَطِيعُ,طوع,IMPV|VF:4|2MP,V,أَطاعَ,3058,26,126,3
47896,فاتقوا,ٱتَّقُ,وقي,IMPV|VF:8|2MP,V,اتَّقَى,3063,26,131,1
47898,واطيعون,أَطِيعُ,طوع,IMPV|VF:4|2MP,V,أَطاعَ,3063,26,131,3
47899,واتقوا,ٱتَّقُ,وقي,IMPV|VF:8|2MP,V,اتَّقَى,3064,26,132,1
47961,فاتقوا,ٱتَّقُ,وقي,IMPV|VF:8|2MP,V,اتَّقَى,3076,26,144,1
47963,واطيعون,أَطِيعُ,طوع,IMPV|VF:4|2MP,V,أَطاعَ,3076,26,144,3
47992,فاتقوا,ٱتَّقُ,وقي,IMPV|VF:8|2MP,V,اتَّقَى,3082,26,150,1
47994,واطيعون,أَطِيعُ,طوع,IMPV|VF:4|2MP,V,أَطاعَ,3082,26,150,3
48015,فات,أْتِ,أتي,IMPV|VF:1|2MS,V,أَتَى,3086,26,154,6
48070,فاتقوا,ٱتَّقُ,وقي,IMPV|VF:8|2MP,V,اتَّقَى,3095,26,163,1
48072,واطيعون,أَطِيعُ,طوع,IMPV|VF:4|2MP,V,أَطاعَ,3095,26,163,3
48113,نجنى,نَجِّ,نجو,IMPV|VF:2|2MS,V,نَجَّى,3101,26,169,2
48160,فاتقوا,ٱتَّقُ,وقي,IMPV|VF:8|2MP,V,اتَّقَى,3111,26,179,1
48162,واطيعون,أَطِيعُ,طوع,IMPV|VF:4|2MP,V,أَطاعَ,3111,26,179,3
48174,اوفوا,أَوْفُ,وفي,IMPV|VF:4|2MP,V,أَوْفَى,3113,26,181,1
48180,وزنوا,زِنُ,وزن,IMPV|VF:1|2MP,V,وَزَنُ,3114,26,182,1
48192,واتقوا,ٱتَّقُ,وقي,IMPV|VF:8|2MP,V,اتَّقَى,3116,26,184,1
48211,فاسقط,أَسْقِطْ,سقط,IMPV|VF:4|2MS,V,تُسْقِطَ,3119,26,187,1
48359,وانذر,أَنذِرْ,نذر,IMPV|VF:4|2MS,V,أَنذَرَ,3146,26,214,1
48362,واخفض,ٱخْفِضْ,خفض,IMPV|VF:1|2MS,V,اخْفِضْ,3147,26,215,1
48370,فقل,قُلْ,قول,IMPV|VF:1|2MS,V,قالَ,3148,26,216,3
48375,وتوكل,تَوَكَّلْ,وكل,IMPV|VF:5|2MS,V,تَوَكَّلْ,3149,26,217,1
48520,والق,أَلْقِ,لقي,IMPV|VF:4|2MS,V,أَلْقَى,3169,27,10,1
48550,وادخل,أَدْخِلْ,دخل,IMPV|VF:4|2MS,V,أُدْخِلَ,3171,27,12,1
48583,فانظر,ٱنظُرْ,نظر,IMPV|VF:1|2MS,V,نَظَرَ,3173,27,14,7
48640,ادخلوا,ٱدْخُلُ,دخل,IMPV|VF:1|2MP,V,دَخَلَ,3177,27,18,11
48655,اوزعنى,أَوْزِعْ,وزع,IMPV|VF:4|2MS,V,أَوْزِعْ,3178,27,19,7
48668,وادخلنى,أَدْخِلْ,دخل,IMPV|VF:4|2MS,V,أُدْخِلَ,3178,27,19,20
48765,اذهب,ٱذْهَب,ذهب,IMPV|VF:1|2MS,V,ذَهَبَ,3187,27,28,1
48768,فالقه,أَلْقِ,لقي,IMPV|VF:4|2MS,V,أَلْقَى,3187,27,28,4
48771,تول,تَوَلَّ,ولي,IMPV|VF:5|2MS,V,تَوَلَّى,3187,27,28,7
48773,فانظر,ٱنظُرْ,نظر,IMPV|VF:1|2MS,V,نَظَرَ,3187,27,28,9
48795,واتونى,أْتُ,أتي,IMPV|VF:1|2MP,V,أَتَى,3190,27,31,4
48800,افتونى,أَفْتُ,فتي,IMPV|VF:4|2MP,V,يُفْتِي,3191,27,32,4
48818,فانظرى,ٱنظُرِ,نظر,IMPV|VF:1|2FS,V,نَظَرَ,3192,27,33,10
48858,ارجع,ٱرْجِعْ,رجع,IMPV|VF:1|2MS,V,رَجَعَ,3196,27,37,1
48936,نكروا,نَكِّرُ,نكر,IMPV|VF:2|2MP,V,نَكِّرُ,3200,27,41,2
48975,ادخلى,ٱدْخُلِ,دخل,IMPV|VF:1|2FS,V,دَخَلَ,3203,27,44,3
49008,اعبدوا,ٱعْبُدُ,عبد,IMPV|VF:1|2MP,V,عَبَدَ,3204,27,45,8
